z[km],p[mb],T[K],air[cm-3],o3[cm-3],o3[atm-cm/km],o2[cm-3],h2o[cm-3],co2[cm-3],no2[cm-3],beta_m_532[sr-1 km-1],sigma_m_532[km-1],beta_m_1064[sr-1 km-1],sigma_m_1064[km-1],beta_p_532[sr-1 km-1],sigma_p_532[km-1],beta_p_1064[sr-1 km-1],sigma_p_1064[km-1]
 45.450,   1.419e+00,   2.654e+02,   3.879e+16,   1.979e+11,   7.357e-04,   8.109e+15,   2.030e+11,   1.281e+13,   4.203e+07,   2.300e-06,   2.004e-05,   1.393e-07,   1.213e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 45.300,   1.443e+00,   2.650e+02,   3.950e+16,   2.036e+11,   7.569e-04,   8.256e+15,   2.067e+11,   1.304e+13,   4.369e+07,   2.342e-06,   2.041e-05,   1.419e-07,   1.235e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 45.150,   1.467e+00,   2.646e+02,   4.020e+16,   2.093e+11,   7.781e-04,   8.403e+15,   2.103e+11,   1.327e+13,   4.534e+07,   2.384e-06,   2.077e-05,   1.444e-07,   1.257e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 45.000,   1.491e+00,   2.642e+02,   4.090e+16,   2.150e+11,   7.993e-04,   8.550e+15,   2.140e+11,   1.350e+13,   4.700e+07,   2.425e-06,   2.113e-05,   1.469e-07,   1.279e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 44.850,   1.525e+00,   2.638e+02,   4.193e+16,   2.237e+11,   8.316e-04,   8.763e+15,   2.191e+11,   1.384e+13,   5.174e+07,   2.486e-06,   2.166e-05,   1.506e-07,   1.311e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 44.700,   1.559e+00,   2.634e+02,   4.295e+16,   2.324e+11,   8.639e-04,   8.976e+15,   2.242e+11,   1.417e+13,   5.648e+07,   2.547e-06,   2.219e-05,   1.543e-07,   1.343e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 44.550,   1.593e+00,   2.630e+02,   4.398e+16,   2.411e+11,   8.963e-04,   9.189e+15,   2.293e+11,   1.451e+13,   6.122e+07,   2.608e-06,   2.272e-05,   1.580e-07,   1.375e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 44.400,   1.628e+00,   2.625e+02,   4.500e+16,   2.498e+11,   9.286e-04,   9.402e+15,   2.344e+11,   1.484e+13,   6.596e+07,   2.669e-06,   2.325e-05,   1.617e-07,   1.407e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 44.250,   1.662e+00,   2.621e+02,   4.603e+16,   2.585e+11,   9.610e-04,   9.615e+15,   2.395e+11,   1.518e+13,   7.070e+07,   2.730e-06,   2.378e-05,   1.653e-07,   1.439e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 44.100,   1.696e+00,   2.617e+02,   4.706e+16,   2.672e+11,   9.933e-04,   9.828e+15,   2.446e+11,   1.552e+13,   7.544e+07,   2.790e-06,   2.431e-05,   1.690e-07,   1.471e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 43.950,   1.730e+00,   2.613e+02,   4.808e+16,   2.759e+11,   1.026e-03,   1.004e+16,   2.497e+11,   1.585e+13,   8.018e+07,   2.851e-06,   2.484e-05,   1.727e-07,   1.504e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 43.800,   1.764e+00,   2.609e+02,   4.911e+16,   2.846e+11,   1.058e-03,   1.025e+16,   2.548e+11,   1.619e+13,   8.492e+07,   2.912e-06,   2.537e-05,   1.764e-07,   1.536e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 43.650,   1.798e+00,   2.605e+02,   5.013e+16,   2.933e+11,   1.090e-03,   1.047e+16,   2.599e+11,   1.652e+13,   8.966e+07,   2.973e-06,   2.590e-05,   1.801e-07,   1.568e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 43.500,   1.832e+00,   2.601e+02,   5.116e+16,   3.020e+11,   1.123e-03,   1.068e+16,   2.650e+11,   1.686e+13,   9.440e+07,   3.034e-06,   2.643e-05,   1.838e-07,   1.600e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 43.350,   1.867e+00,   2.596e+02,   5.219e+16,   3.107e+11,   1.155e-03,   1.089e+16,   2.701e+11,   1.720e+13,   9.914e+07,   3.095e-06,   2.696e-05,   1.875e-07,   1.632e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 43.200,   1.901e+00,   2.592e+02,   5.321e+16,   3.194e+11,   1.187e-03,   1.111e+16,   2.752e+11,   1.753e+13,   1.039e+08,   3.155e-06,   2.749e-05,   1.911e-07,   1.664e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 43.050,   1.935e+00,   2.588e+02,   5.424e+16,   3.281e+11,   1.220e-03,   1.132e+16,   2.803e+11,   1.787e+13,   1.086e+08,   3.216e-06,   2.802e-05,   1.948e-07,   1.696e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 42.900,   1.969e+00,   2.584e+02,   5.526e+16,   3.368e+11,   1.252e-03,   1.153e+16,   2.854e+11,   1.820e+13,   1.134e+08,   3.277e-06,   2.855e-05,   1.985e-07,   1.728e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 42.750,   2.003e+00,   2.580e+02,   5.629e+16,   3.455e+11,   1.284e-03,   1.175e+16,   2.905e+11,   1.854e+13,   1.181e+08,   3.338e-06,   2.909e-05,   2.022e-07,   1.760e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 42.600,   2.037e+00,   2.576e+02,   5.732e+16,   3.542e+11,   1.317e-03,   1.196e+16,   2.956e+11,   1.888e+13,   1.228e+08,   3.399e-06,   2.962e-05,   2.059e-07,   1.792e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 42.450,   2.076e+00,   2.572e+02,   5.850e+16,   3.649e+11,   1.357e-03,   1.221e+16,   3.014e+11,   1.927e+13,   1.302e+08,   3.469e-06,   3.023e-05,   2.101e-07,   1.829e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 42.300,   2.125e+00,   2.567e+02,   6.000e+16,   3.798e+11,   1.412e-03,   1.252e+16,   3.085e+11,   1.976e+13,   1.427e+08,   3.558e-06,   3.100e-05,   2.155e-07,   1.876e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 42.150,   2.174e+00,   2.563e+02,   6.150e+16,   3.946e+11,   1.467e-03,   1.284e+16,   3.157e+11,   2.026e+13,   1.553e+08,   3.647e-06,   3.178e-05,   2.209e-07,   1.923e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 42.000,   2.222e+00,   2.559e+02,   6.300e+16,   4.094e+11,   1.522e-03,   1.316e+16,   3.228e+11,   2.076e+13,   1.678e+08,   3.736e-06,   3.255e-05,   2.263e-07,   1.970e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 41.850,   2.271e+00,   2.555e+02,   6.450e+16,   4.242e+11,   1.577e-03,   1.348e+16,   3.299e+11,   2.126e+13,   1.803e+08,   3.825e-06,   3.333e-05,   2.317e-07,   2.017e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 41.700,   2.320e+00,   2.551e+02,   6.600e+16,   4.390e+11,   1.632e-03,   1.380e+16,   3.371e+11,   2.176e+13,   1.929e+08,   3.914e-06,   3.410e-05,   2.371e-07,   2.064e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 41.550,   2.368e+00,   2.547e+02,   6.750e+16,   4.539e+11,   1.687e-03,   1.411e+16,   3.442e+11,   2.225e+13,   2.054e+08,   4.003e-06,   3.488e-05,   2.425e-07,   2.111e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 41.400,   2.417e+00,   2.543e+02,   6.900e+16,   4.687e+11,   1.742e-03,   1.443e+16,   3.514e+11,   2.275e+13,   2.180e+08,   4.092e-06,   3.565e-05,   2.478e-07,   2.158e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 41.250,   2.465e+00,   2.538e+02,   7.050e+16,   4.835e+11,   1.797e-03,   1.475e+16,   3.585e+11,   2.325e+13,   2.305e+08,   4.181e-06,   3.643e-05,   2.532e-07,   2.205e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 41.100,   2.514e+00,   2.534e+02,   7.200e+16,   4.983e+11,   1.852e-03,   1.507e+16,   3.656e+11,   2.375e+13,   2.430e+08,   4.270e-06,   3.720e-05,   2.586e-07,   2.251e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 40.950,   2.563e+00,   2.530e+02,   7.350e+16,   5.131e+11,   1.908e-03,   1.539e+16,   3.728e+11,   2.425e+13,   2.556e+08,   4.359e-06,   3.798e-05,   2.640e-07,   2.298e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 40.800,   2.611e+00,   2.526e+02,   7.500e+16,   5.280e+11,   1.963e-03,   1.570e+16,   3.799e+11,   2.474e+13,   2.681e+08,   4.448e-06,   3.875e-05,   2.694e-07,   2.345e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 40.650,   2.660e+00,   2.522e+02,   7.650e+16,   5.428e+11,   2.018e-03,   1.602e+16,   3.871e+11,   2.524e+13,   2.807e+08,   4.536e-06,   3.953e-05,   2.748e-07,   2.392e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 40.500,   2.709e+00,   2.518e+02,   7.800e+16,   5.576e+11,   2.073e-03,   1.634e+16,   3.942e+11,   2.574e+13,   2.932e+08,   4.625e-06,   4.030e-05,   2.802e-07,   2.439e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 40.350,   2.757e+00,   2.514e+02,   7.950e+16,   5.724e+11,   2.128e-03,   1.666e+16,   4.013e+11,   2.624e+13,   3.057e+08,   4.714e-06,   4.108e-05,   2.856e-07,   2.486e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 40.200,   2.806e+00,   2.510e+02,   8.100e+16,   5.872e+11,   2.183e-03,   1.698e+16,   4.085e+11,   2.674e+13,   3.183e+08,   4.803e-06,   4.185e-05,   2.910e-07,   2.533e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 40.050,   2.855e+00,   2.505e+02,   8.250e+16,   6.021e+11,   2.238e-03,   1.729e+16,   4.156e+11,   2.723e+13,   3.308e+08,   4.892e-06,   4.263e-05,   2.963e-07,   2.580e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 39.900,   2.918e+00,   2.501e+02,   8.448e+16,   6.214e+11,   2.310e-03,   1.774e+16,   4.258e+11,   2.794e+13,   3.526e+08,   5.010e-06,   4.365e-05,   3.035e-07,   2.642e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 39.750,   2.988e+00,   2.497e+02,   8.670e+16,   6.429e+11,   2.390e-03,   1.825e+16,   4.375e+11,   2.875e+13,   3.790e+08,   5.141e-06,   4.480e-05,   3.114e-07,   2.711e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 39.600,   3.058e+00,   2.493e+02,   8.892e+16,   6.644e+11,   2.470e-03,   1.876e+16,   4.492e+11,   2.956e+13,   4.054e+08,   5.273e-06,   4.594e-05,   3.194e-07,   2.781e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 39.450,   3.128e+00,   2.489e+02,   9.114e+16,   6.860e+11,   2.550e-03,   1.927e+16,   4.609e+11,   3.037e+13,   4.318e+08,   5.405e-06,   4.709e-05,   3.274e-07,   2.850e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 39.300,   3.199e+00,   2.484e+02,   9.336e+16,   7.075e+11,   2.630e-03,   1.978e+16,   4.726e+11,   3.118e+13,   4.582e+08,   5.536e-06,   4.824e-05,   3.353e-07,   2.919e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 39.150,   3.269e+00,   2.480e+02,   9.558e+16,   7.291e+11,   2.710e-03,   2.029e+16,   4.843e+11,   3.199e+13,   4.846e+08,   5.668e-06,   4.939e-05,   3.433e-07,   2.989e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 39.000,   3.339e+00,   2.476e+02,   9.780e+16,   7.506e+11,   2.790e-03,   2.080e+16,   4.960e+11,   3.280e+13,   5.110e+08,   5.800e-06,   5.053e-05,   3.513e-07,   3.058e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 38.850,   3.409e+00,   2.472e+02,   1.000e+17,   7.721e+11,   2.870e-03,   2.131e+16,   5.077e+11,   3.361e+13,   5.374e+08,   5.931e-06,   5.168e-05,   3.593e-07,   3.128e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 38.700,   3.479e+00,   2.468e+02,   1.022e+17,   7.937e+11,   2.950e-03,   2.182e+16,   5.194e+11,   3.442e+13,   5.638e+08,   6.063e-06,   5.283e-05,   3.672e-07,   3.197e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 38.550,   3.550e+00,   2.464e+02,   1.045e+17,   8.152e+11,   3.031e-03,   2.233e+16,   5.311e+11,   3.523e+13,   5.902e+08,   6.194e-06,   5.397e-05,   3.752e-07,   3.266e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 38.400,   3.620e+00,   2.459e+02,   1.067e+17,   8.368e+11,   3.111e-03,   2.284e+16,   5.428e+11,   3.604e+13,   6.166e+08,   6.326e-06,   5.512e-05,   3.832e-07,   3.336e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 38.250,   3.690e+00,   2.455e+02,   1.089e+17,   8.583e+11,   3.191e-03,   2.335e+16,   5.545e+11,   3.685e+13,   6.430e+08,   6.458e-06,   5.627e-05,   3.912e-07,   3.405e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 38.100,   3.760e+00,   2.451e+02,   1.111e+17,   8.798e+11,   3.271e-03,   2.386e+16,   5.662e+11,   3.766e+13,   6.694e+08,   6.589e-06,   5.742e-05,   3.991e-07,   3.475e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 37.950,   3.831e+00,   2.447e+02,   1.133e+17,   9.014e+11,   3.351e-03,   2.437e+16,   5.779e+11,   3.847e+13,   6.958e+08,   6.721e-06,   5.856e-05,   4.071e-07,   3.544e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 37.800,   3.901e+00,   2.443e+02,   1.156e+17,   9.229e+11,   3.431e-03,   2.488e+16,   5.896e+11,   3.928e+13,   7.222e+08,   6.853e-06,   5.971e-05,   4.151e-07,   3.614e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 37.650,   3.971e+00,   2.439e+02,   1.178e+17,   9.445e+11,   3.511e-03,   2.539e+16,   6.013e+11,   4.009e+13,   7.486e+08,   6.984e-06,   6.086e-05,   4.231e-07,   3.683e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 37.500,   4.041e+00,   2.434e+02,   1.200e+17,   9.660e+11,   3.591e-03,   2.590e+16,   6.130e+11,   4.090e+13,   7.750e+08,   7.116e-06,   6.200e-05,   4.310e-07,   3.752e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 37.350,   4.143e+00,   2.430e+02,   1.234e+17,   9.908e+11,   3.683e-03,   2.655e+16,   6.280e+11,   4.193e+13,   8.053e+08,   7.315e-06,   6.374e-05,   4.431e-07,   3.857e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 37.200,   4.246e+00,   2.426e+02,   1.267e+17,   1.016e+12,   3.776e-03,   2.721e+16,   6.430e+11,   4.296e+13,   8.356e+08,   7.515e-06,   6.548e-05,   4.552e-07,   3.963e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 37.050,   4.348e+00,   2.422e+02,   1.301e+17,   1.041e+12,   3.868e-03,   2.786e+16,   6.580e+11,   4.400e+13,   8.659e+08,   7.714e-06,   6.721e-05,   4.672e-07,   4.068e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 36.900,   4.450e+00,   2.418e+02,   1.334e+17,   1.065e+12,   3.960e-03,   2.852e+16,   6.730e+11,   4.503e+13,   8.962e+08,   7.913e-06,   6.895e-05,   4.793e-07,   4.173e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 36.750,   4.553e+00,   2.414e+02,   1.368e+17,   1.090e+12,   4.053e-03,   2.917e+16,   6.880e+11,   4.606e+13,   9.265e+08,   8.112e-06,   7.068e-05,   4.914e-07,   4.278e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 36.600,   4.655e+00,   2.409e+02,   1.402e+17,   1.115e+12,   4.145e-03,   2.982e+16,   7.030e+11,   4.709e+13,   9.568e+08,   8.311e-06,   7.242e-05,   5.035e-07,   4.383e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 36.450,   4.757e+00,   2.405e+02,   1.435e+17,   1.140e+12,   4.237e-03,   3.048e+16,   7.180e+11,   4.812e+13,   9.871e+08,   8.511e-06,   7.416e-05,   5.155e-07,   4.488e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 36.300,   4.859e+00,   2.401e+02,   1.469e+17,   1.165e+12,   4.330e-03,   3.113e+16,   7.330e+11,   4.916e+13,   1.017e+09,   8.710e-06,   7.589e-05,   5.276e-07,   4.593e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 36.150,   4.962e+00,   2.397e+02,   1.502e+17,   1.190e+12,   4.422e-03,   3.179e+16,   7.480e+11,   5.019e+13,   1.048e+09,   8.909e-06,   7.763e-05,   5.397e-07,   4.698e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 36.000,   5.064e+00,   2.393e+02,   1.536e+17,   1.214e+12,   4.514e-03,   3.244e+16,   7.630e+11,   5.122e+13,   1.078e+09,   9.108e-06,   7.937e-05,   5.517e-07,   4.803e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 35.850,   5.166e+00,   2.389e+02,   1.570e+17,   1.239e+12,   4.607e-03,   3.309e+16,   7.780e+11,   5.225e+13,   1.108e+09,   9.308e-06,   8.110e-05,   5.638e-07,   4.908e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 35.700,   5.269e+00,   2.384e+02,   1.603e+17,   1.264e+12,   4.699e-03,   3.375e+16,   7.930e+11,   5.328e+13,   1.139e+09,   9.507e-06,   8.284e-05,   5.759e-07,   5.013e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 35.550,   5.371e+00,   2.380e+02,   1.637e+17,   1.289e+12,   4.792e-03,   3.440e+16,   8.080e+11,   5.432e+13,   1.169e+09,   9.706e-06,   8.457e-05,   5.879e-07,   5.118e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 35.400,   5.473e+00,   2.376e+02,   1.670e+17,   1.314e+12,   4.884e-03,   3.506e+16,   8.230e+11,   5.535e+13,   1.199e+09,   9.905e-06,   8.631e-05,   6.000e-07,   5.223e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 35.250,   5.576e+00,   2.372e+02,   1.704e+17,   1.339e+12,   4.976e-03,   3.571e+16,   8.380e+11,   5.638e+13,   1.230e+09,   1.010e-05,   8.805e-05,   6.121e-07,   5.328e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 35.100,   5.678e+00,   2.368e+02,   1.738e+17,   1.363e+12,   5.069e-03,   3.636e+16,   8.530e+11,   5.741e+13,   1.260e+09,   1.030e-05,   8.978e-05,   6.241e-07,   5.433e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 34.950,   5.796e+00,   2.364e+02,   1.777e+17,   1.390e+12,   5.166e-03,   3.712e+16,   8.701e+11,   5.860e+13,   1.291e+09,   1.054e-05,   9.182e-05,   6.383e-07,   5.557e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 34.800,   5.947e+00,   2.359e+02,   1.828e+17,   1.418e+12,   5.273e-03,   3.808e+16,   8.916e+11,   6.012e+13,   1.323e+09,   1.084e-05,   9.445e-05,   6.566e-07,   5.716e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 34.650,   6.098e+00,   2.355e+02,   1.879e+17,   1.447e+12,   5.380e-03,   3.904e+16,   9.130e+11,   6.163e+13,   1.356e+09,   1.114e-05,   9.709e-05,   6.749e-07,   5.876e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 34.500,   6.248e+00,   2.351e+02,   1.930e+17,   1.476e+12,   5.487e-03,   4.000e+16,   9.344e+11,   6.314e+13,   1.388e+09,   1.144e-05,   9.972e-05,   6.933e-07,   6.035e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 34.350,   6.399e+00,   2.347e+02,   1.981e+17,   1.505e+12,   5.594e-03,   4.096e+16,   9.558e+11,   6.465e+13,   1.420e+09,   1.175e-05,   1.024e-04,   7.116e-07,   6.195e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 34.200,   6.550e+00,   2.343e+02,   2.032e+17,   1.534e+12,   5.701e-03,   4.192e+16,   9.772e+11,   6.616e+13,   1.453e+09,   1.205e-05,   1.050e-04,   7.299e-07,   6.354e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 34.050,   6.700e+00,   2.339e+02,   2.083e+17,   1.562e+12,   5.808e-03,   4.288e+16,   9.987e+11,   6.768e+13,   1.485e+09,   1.235e-05,   1.076e-04,   7.482e-07,   6.514e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 33.900,   6.851e+00,   2.335e+02,   2.134e+17,   1.591e+12,   5.915e-03,   4.384e+16,   1.020e+12,   6.919e+13,   1.518e+09,   1.265e-05,   1.103e-04,   7.665e-07,   6.673e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 33.750,   7.002e+00,   2.330e+02,   2.185e+17,   1.620e+12,   6.022e-03,   4.480e+16,   1.041e+12,   7.070e+13,   1.550e+09,   1.296e-05,   1.129e-04,   7.849e-07,   6.832e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 33.600,   7.152e+00,   2.326e+02,   2.236e+17,   1.649e+12,   6.129e-03,   4.576e+16,   1.063e+12,   7.221e+13,   1.582e+09,   1.326e-05,   1.155e-04,   8.032e-07,   6.992e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 33.450,   7.303e+00,   2.322e+02,   2.287e+17,   1.678e+12,   6.236e-03,   4.672e+16,   1.084e+12,   7.372e+13,   1.615e+09,   1.356e-05,   1.182e-04,   8.215e-07,   7.151e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 33.300,   7.454e+00,   2.318e+02,   2.338e+17,   1.706e+12,   6.343e-03,   4.768e+16,   1.106e+12,   7.524e+13,   1.647e+09,   1.386e-05,   1.208e-04,   8.398e-07,   7.311e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 33.150,   7.604e+00,   2.314e+02,   2.389e+17,   1.735e+12,   6.451e-03,   4.864e+16,   1.127e+12,   7.675e+13,   1.680e+09,   1.417e-05,   1.234e-04,   8.581e-07,   7.470e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 33.000,   7.755e+00,   2.310e+02,   2.440e+17,   1.764e+12,   6.558e-03,   4.960e+16,   1.149e+12,   7.826e+13,   1.712e+09,   1.447e-05,   1.261e-04,   8.764e-07,   7.630e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 32.850,   7.906e+00,   2.306e+02,   2.491e+17,   1.793e+12,   6.665e-03,   5.056e+16,   1.170e+12,   7.977e+13,   1.744e+09,   1.477e-05,   1.287e-04,   8.948e-07,   7.789e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 32.700,   8.056e+00,   2.301e+02,   2.542e+17,   1.822e+12,   6.772e-03,   5.152e+16,   1.191e+12,   8.128e+13,   1.777e+09,   1.507e-05,   1.313e-04,   9.131e-07,   7.949e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 32.550,   8.207e+00,   2.297e+02,   2.593e+17,   1.850e+12,   6.879e-03,   5.248e+16,   1.213e+12,   8.280e+13,   1.809e+09,   1.538e-05,   1.340e-04,   9.314e-07,   8.108e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 32.400,   8.406e+00,   2.295e+02,   2.659e+17,   1.886e+12,   7.011e-03,   5.389e+16,   1.244e+12,   8.501e+13,   1.842e+09,   1.577e-05,   1.374e-04,   9.550e-07,   8.314e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 32.250,   8.629e+00,   2.293e+02,   2.732e+17,   1.925e+12,   7.156e-03,   5.552e+16,   1.279e+12,   8.757e+13,   1.874e+09,   1.620e-05,   1.412e-04,   9.813e-07,   8.543e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 32.100,   8.851e+00,   2.291e+02,   2.805e+17,   1.964e+12,   7.301e-03,   5.715e+16,   1.314e+12,   9.013e+13,   1.906e+09,   1.663e-05,   1.449e-04,   1.008e-06,   8.772e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 31.950,   9.074e+00,   2.289e+02,   2.878e+17,   2.003e+12,   7.446e-03,   5.878e+16,   1.350e+12,   9.269e+13,   1.939e+09,   1.707e-05,   1.487e-04,   1.034e-06,   9.001e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 31.800,   9.297e+00,   2.287e+02,   2.952e+17,   2.042e+12,   7.591e-03,   6.042e+16,   1.385e+12,   9.526e+13,   1.971e+09,   1.750e-05,   1.525e-04,   1.060e-06,   9.230e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 31.650,   9.520e+00,   2.285e+02,   3.025e+17,   2.081e+12,   7.736e-03,   6.205e+16,   1.421e+12,   9.782e+13,   2.004e+09,   1.794e-05,   1.563e-04,   1.087e-06,   9.459e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 31.500,   9.742e+00,   2.284e+02,   3.098e+17,   2.120e+12,   7.881e-03,   6.368e+16,   1.456e+12,   1.004e+14,   2.036e+09,   1.837e-05,   1.601e-04,   1.113e-06,   9.687e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 31.350,   9.965e+00,   2.282e+02,   3.171e+17,   2.159e+12,   8.026e-03,   6.531e+16,   1.491e+12,   1.029e+14,   2.068e+09,   1.881e-05,   1.639e-04,   1.139e-06,   9.916e-06,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 31.200,   1.019e+01,   2.280e+02,   3.244e+17,   2.198e+12,   8.171e-03,   6.694e+16,   1.527e+12,   1.055e+14,   2.101e+09,   1.924e-05,   1.676e-04,   1.165e-06,   1.015e-05,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
 31.050,   1.041e+01,   2.278e+02,   3.318e+17,   2.237e+12,   8.316e-03,   6.858e+16,   1.562e+12,   1.081e+14,   2.133e+09,   1.967e-05,   1.714e-04,   1.192e-06,   1.037e-05,   0.000e+00,   0.000e+00,   0.000e+00,   0.000e+00
